116.48	28.84	1.00	red	right	0.374	0.639	1.065	2.489	-8.416	WideJab	Hit	None
115.88	4.64	1.00	red	left	0.437	0.581	1.143	2.421	-8.354	LeadOverhand	Hit	None
114.67	29.63	1.00	red	right	0.586	0.621	1.479	2.494	-8.270	WideCross	Hit	TempleLeft
112.71	10.29	1.00	red	right	0.568	0.625	1.306	2.487	-8.231	WideJab	Hit	TempleLeft
112.39	10.47	1.00	blue	right	0.407	0.603	1.345	2.524	-8.701	Cross	Hit	None
112.19	55.37	1.02	red	left	0.632	0.530	1.534	2.420	-8.301	WideJab	Hit	None
109.66	12.66	1.00	blue	right	0.571	0.788	1.486	2.514	-8.283	Cross	Hit	EyeRight
108.01	7.25	1.00	red	right	0.564	0.498	1.067	2.513	-8.637	RearOverhand	Hit	None
105.60	5.22	1.00	blue	left	0.623	0.720	1.046	2.490	-7.773	Jab	Hit	EyeLeft
105.34	2.88	1.06	red	left	0.429	0.276	1.067	2.064	-8.367	Cross	Hit	None
105.18	15.98	1.00	red	right	0.349	0.583	0.957	2.399	-8.468	LeadOverhand	Hit	Chin
101.75	51.53	1.00	blue	left	0.691	0.729	1.091	2.489	-7.898	Jab	Hit	EyeRight
101.51	33.10	1.00	red	left	0.576	0.649	1.317	2.490	-8.413	Cross	Hit	None
101.34	49.70	1.00	blue	right	0.567	0.823	0.932	2.571	-8.054	Cross	Hit	TempleLeft
100.86	23.14	1.00	red	right	0.433	0.692	0.960	2.480	-8.400	Jab	Hit	None
98.62	21.84	1.00	blue	left	0.724	0.821	1.086	2.592	-7.735	LeadOverhand	Hit	Forehead
98.00	40.43	1.00	blue	left	0.742	0.763	1.194	2.540	-7.682	Jab	Hit	EyeLeft
97.64	5.00	1.00	red	left	0.459	0.598	1.125	2.430	-8.375	Jab	Hit	None
95.73	39.47	1.00	blue	right	0.824	0.800	1.259	2.553	-7.368	Cross	Hit	EyeRight
95.19	11.62	1.00	blue	left	0.790	0.750	1.278	2.505	-7.355	LeadHook	Hit	EyeRight
94.92	1.31	1.00	blue	left	0.816	0.506	1.324	2.221	-7.246	LeadOverhand	Hit	None
94.73	38.06	1.00	red	left	0.691	0.732	1.403	2.534	-7.726	LeadHook	Hit	None
94.40	11.75	1.00	red	right	0.402	0.360	1.346	2.182	-7.805	Cross	Hit	None
94.35	3.65	1.00	red	right	0.419	0.446	1.435	2.303	-7.681	Pull	Hit	Chin
94.13	2.27	1.00	red	left	0.524	0.567	1.237	2.396	-7.613	Pull	Hit	None
93.97	4.87	1.00	blue	right	0.759	0.265	0.852	2.059	-7.377	WideCross	Hit	None
93.65	40.40	1.05	red	left	0.491	0.573	1.166	2.373	-7.749	LeadHook	Hit	None
